time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.5333333,19.65690741,4.3562814,-4.19284702,0.05877309,0.45325546,-0.00772838,74.31295696,-0.22901597,-9.19191024,47.10561049,-9.9898253,-6.75191325,0.0,73.03883663,-12.99195427,-20.94782009,55.48429702,1.36142343,4.14656908,0.0,-71.39092719,7.62639465,1.87218649,28.51637909,-10.99815991,-3.43312882,69.29669841,87.285895,104.15646055,7.4857064,31.28547532,60.65246311,71.8013746
0.55,21.40591184,4.13763092,-5.59216476,0.03650807,0.45268031,-0.0031207,70.85417252,1.24645205,-9.1600237,43.07088464,-12.45570601,-7.65228951,0.0,70.74675837,-13.82816515,-20.59971347,53.68760536,-0.41967994,2.74729079,0.0,-73.20787889,6.27422149,-0.92691878,29.29205636,-9.3341916,-2.46308624,72.31593837,87.91918278,104.3459443,5.10401899,32.01679699,59.56046092,71.58591631
0.5666667,22.05521317,3.80608144,-6.05148123,0.05435613,0.45671708,-0.00213312,69.60859222,2.06372751,-9.71775464,42.01469408,-12.64944636,-7.59807458,0.0,70.13754991,-14.41439529,-20.23599579,53.17498871,-1.47061993,2.17280517,0.0,-73.44089192,6.08860769,-2.68241901,27.32568109,-8.68360573,-3.24018806,77.60299256,88.70441459,102.05165083,3.17767013,33.77936857,60.87812459,71.27676723
0.5833333,22.09468293,3.56590707,-6.35887856,0.05623684,0.46147992,-0.00534374,68.76474869,2.10183303,-10.20460037,41.53153064,-12.94126925,-8.05265821,0.0,69.85476623,-14.93889689,-20.41656411,53.13627045,-1.60745969,2.70275516,0.0,-73.19310922,6.16815405,-3.82740277,26.33049331,-8.76618386,-5.20122382,83.21954495,89.38470521,98.85811055,2.82614152,34.02906806,62.02970331,70.86538092
0.6,22.94187773,3.43426089,-6.20032318,0.05003768,0.46801415,-0.00345479,66.61811491,1.99839187,-10.79884387,40.22568575,-12.07836254,-6.29857768,0.0,68.13623611,-14.81517669,-21.19342836,51.80985325,-2.84580039,2.77814361,0.0,-73.6904867,6.22766835,-5.42373219,26.36033754,-8.74318377,-6.96623862,88.35744026,90.00617703,95.8425759,3.0845989,34.2145052,61.25054147,70.60454837
0.6166667,23.36972124,3.05852673,-6.59373437,0.04943474,0.47085926,-0.00554556,65.40553522,2.16997709,-11.63169689,39.49827971,-11.14506804,-6.10327265,0.0,66.8371705,-15.00282729,-21.90294446,50.51058318,-2.14867553,4.48762804,0.0,-73.35266385,6.13846297,-7.51104259,27.53231275,-8.8504625,-7.25599588,91.14039014,90.21054415,92.17176579,2.91304959,34.613232,60.50704675,70.61909623
0.6333333,24.31010419,2.65829046,-7.24318443,0.0397684,0.46947176,-0.00504361,63.63431755,2.70143178,-12.33145287,37.78998195,-11.04866089,-5.10179037,0.0,65.2456683,-15.51371319,-22.42617058,49.49169103,-1.97512677,4.71310918,0.0,-73.45771972,5.79035988,-9.63082452,28.92975884,-8.93958373,-6.70631473,92.98872624,90.46640765,88.83204068,2.58471888,34.89786267,59.73216118,70.74266779
0.65,25.31632222,2.1827844,-7.6169852,0.03163415,0.46830757,-0.00496683,62.22146599,3.32104394,-12.88864363,37.00496236,-11.56789794,-5.36855706,0.0,63.91368234,-15.65607178,-22.49060954,49.03521447,-1.34286716,3.7551146,0.0,-73.59276749,5.70561553,-11.55161519,28.05082538,-8.65162302,-6.35368432,94.07982774,90.6713896,85.29516709,2.13041858,35.85290499,59.34566634,70.96302579
0.6666667,26.69592704,1.73160014,-7.67657321,0.02535173,0.45671139,-0.00641564,61.48396117,3.64520257,-13.37707776,36.47841827,-12.79517339,-5.0524854,0.0,63.25292949,-15.60342121,-21.75254933,49.53331231,-0.75099502,3.21130382,0.0,-73.59055278,5.81251244,-13.33087763,25.16521641,-8.55392778,-5.97608063,94.3799908,90.77824767,82.11774571,2.05826601,36.84446661,59.02866978,71.09048233
0.6833333,27.58700661,1.54788622,-7.69646838,0.02777575,0.46201934,-0.00690724,60.38619992,3.97389994,-13.01168662,35.77887969,-14.88493367,-6.06524141,0.0,62.51760996,-15.37055814,-21.30421778,49.39507139,-0.76533795,1.68462635,0.0,-73.38391919,6.30439076,-15.00446735,20.47427219,-9.12218967,-5.33380881,94.99202741,91.27874088,78.87623633,1.32663651,38.70626421,59.33155677,71.62610729
0.7,28.64424201,0.96440241,-8.40165748,0.01597041,0.45769828,-0.00762194,59.42310369,5.13496174,-12.75875018,34.82347773,-15.91004969,-6.66951851,0.0,61.2380262,-15.69721838,-20.71810498,48.11090039,-1.26800032,1.47069259,0.0,-73.00490993,6.31243099,-16.48908088,15.98975012,-10.17190559,-4.16353977,93.26961196,92.54345417,76.34274529,0.15032314,41.92504882,58.8862482,72.79332287
0.7166667,29.84914525,0.76257924,-8.19066387,0.01444213,0.45906203,-0.00533943,57.76385284,5.63272816,-12.26287766,33.5324921,-16.36195982,-6.43945542,0.0,59.9494325,-15.40801171,-20.32327654,47.01194936,-2.85805385,-0.15768157,0.0,-72.74509368,6.51113613,-17.95538492,11.29131515,-11.47059859,-3.90555836,89.71993819,94.60833268,73.73884477,-0.77369159,45.90490059,58.14977772,74.48633837
0.7333333,30.45292427,0.53965342,-8.31337089,0.00503921,0.45543432,-0.01017969,56.99668527,6.16434865,-11.09109969,33.36825774,-16.61006393,-8.78080335,0.0,59.09892731,-14.91557895,-20.18952905,45.82039947,-3.61639921,0.18060305,0.0,-71.84088932,6.46343295,-19.40647318,7.63607167,-13.55124856,-4.23078513,85.01092999,95.53438688,71.56283955,-1.75476192,49.34691611,57.45924867,75.32315003
0.75,30.6489003,0.44871696,-8.19884432,0.00815891,0.45309839,-0.00902819,57.36636915,6.576366,-10.13023726,34.11640463,-15.97001284,-10.05676536,0.0,59.27118898,-14.68534589,-19.40050452,46.36274507,-4.07808844,-0.96490329,0.0,-70.63838902,6.13221951,-20.21885343,4.86308442,-15.95591607,-4.93736519,78.87298089,96.11799111,69.35353425,-2.06449046,53.17976456,56.95154657,75.89404392
0.7666667,31.0610854,0.88571228,-8.40702658,-0.00072198,0.45290662,-0.0107432,56.87429344,6.73156405,-8.56973505,34.06762088,-15.60559729,-11.34161982,0.0,58.7048597,-13.98935556,-19.85375192,45.31241489,-5.62800232,-1.86306229,0.0,-69.90307997,4.86558196,-20.74994928,3.8824639,-19.29487929,-5.11194159,71.92453671,96.33569187,68.39143832,-1.87022464,57.06117945,55.91886792,76.14270695
0.7833333,31.68756681,0.84266664,-8.3679062,-0.00391273,0.46171866,-0.01597803,55.86112225,6.77318371,-7.490457,33.49022319,-15.44370165,-10.51392438,0.0,57.02412089,-13.15853853,-20.04485531,43.09730126,-7.15496452,-2.36877968,0.0,-69.63577324,4.17109161,-21.14740811,2.98944433,-22.87447328,-5.71100192,66.95649441,95.9937088,67.38811909,-1.99186525,59.9933527,55.51249118,76.01645592
0.8,31.50931404,0.85624977,-8.59557979,0.00375945,0.46209174,-0.02095431,55.83195711,6.59934367,-7.23657723,33.82648526,-14.92117997,-10.36286657,0.0,56.61003523,-12.65696265,-20.17986901,42.49757781,-6.6818191,-2.38247744,0.0,-68.13085791,3.715027,-21.53770024,0.51382767,-27.25845072,-7.37812623,64.69974458,95.41372724,65.79138671,-2.63682845,61.12000322,56.276309,75.74645857
0.8166667,31.12719469,1.08705224,-7.95118723,0.02570679,0.46416101,-0.02273476,56.44364105,5.74042507,-7.16145081,34.98856287,-13.9370463,-9.97887679,0.0,57.06718742,-12.06607284,-19.76681107,43.69213973,-5.27341265,-2.84880885,0.0,-65.80447195,3.90154043,-21.96029443,-1.81686782,-31.27487426,-9.18251731,63.05886371,94.92438768,63.46245349,-3.15826787,62.06129703,56.9262983,75.60435213
0.8333333,30.72097464,1.23360488,-7.82697802,0.02612682,0.46303564,-0.02405208,57.1415317,5.38423149,-6.85385673,35.99396285,-12.91134323,-9.8310659,0.0,57.6367248,-11.73595679,-19.56664387,44.92016132,-3.66316176,-3.26524352,0.0,-63.65592608,3.68230237,-21.49594719,-3.08828467,-35.37526375,-10.72654388,61.85019038,94.40657338,62.0990254,-3.63444927,62.68257509,57.64825841,75.48290433
