time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
2.5833333,-19.22120851,-7.91741766,-5.4004603,0.19440983,0.46824577,-0.04520585,76.70557397,-25.4677167,-6.17495075,132.51533939,32.03221481,-0.22924577,0.0,119.99999986,-1.9396735,-0.4762953,64.07006342,-6.05157807,-5.96181375,0.0,-41.35461261,-1.43526723,-15.10686982,125.42553716,14.6236487,13.72285703,73.29658261,78.68981036,97.00094564,-19.87805927,23.30523534,24.47169248,59.38295242
2.6,-17.51982033,-7.54130315,-4.73477569,0.19210088,0.46006664,-0.0484403,73.65276969,-26.3725486,-4.77393601,132.59656186,34.56388286,2.3393771,0.0,119.99999986,-1.64828467,-1.03726858,67.93260747,-4.43326296,-5.68823334,0.0,-43.79697608,-2.8345039,-12.56223887,120.7360676,14.21968403,12.52804183,78.6481331,78.45205498,92.04850505,-17.8665274,23.00426528,26.11913114,59.11988975
2.6166667,-16.39559507,-7.12037401,-4.63880659,0.20821941,0.45791479,-0.04098094,71.21310197,-26.41564716,-3.45722797,133.47008168,35.67809205,3.94910178,0.0,119.99999986,-2.48563482,-2.11896008,70.1633148,-3.73452223,-6.75861353,0.0,-44.59745394,-4.68291218,-10.46943776,115.88168644,14.15154597,12.44798287,81.85602778,77.54498139,85.85459497,-16.85718534,19.50019004,29.16552343,58.26191736
2.6333333,-15.38238791,-7.22019447,-5.08045904,0.219844,0.45572275,-0.03710285,68.3166213,-25.55258505,-3.07655836,133.82825786,38.43983578,4.70714222,0.0,119.99999986,-3.76168208,-2.47652877,72.20629973,-1.67938568,-7.01993536,0.0,-45.11064643,-5.9318558,-7.91772131,112.97217892,14.74015246,12.76448962,82.70853407,76.67578027,79.8305166,-17.00425623,16.6499919,32.00399497,58.92300002
2.65,-15.24941256,-7.12960057,-5.46488059,0.2265384,0.46239646,-0.03355569,66.21793661,-24.06512958,-3.30190507,132.84539134,40.72703411,6.6905401,0.0,119.99999986,-5.81213278,-3.77962112,73.28287319,0.15730521,-5.44640747,0.0,-44.85528159,-7.66028369,-5.7306803,109.83438988,15.30462626,11.90602095,83.67229965,76.56569044,75.4228083,-17.06689387,16.73494183,32.96318899,59.34828924
2.6666667,-16.03673162,-6.41414548,-5.32406524,0.2227127,0.46911353,-0.03585508,66.05365341,-23.28496506,-2.27064196,131.23354297,44.03196509,10.61168321,0.0,119.99999986,-7.42681253,-5.99607102,72.86773379,0.98618505,-3.05414734,0.0,-44.06153066,-9.25923945,-4.33885032,107.12931578,15.54998512,11.59501472,85.48076651,76.71138756,71.45955326,-16.83901758,15.56428807,35.08543488,60.32668734
2.6833333,-16.42673067,-6.28197622,-4.44626839,0.21891801,0.46627185,-0.03381536,67.4832022,-22.61722594,-1.53171845,130.58736862,50.0,20.34525699,0.0,119.99999986,-8.13866313,-8.1296881,72.30669335,0.40922059,0.12546837,0.0,-43.35022076,-9.88061545,-2.30076557,105.79157487,14.95772064,11.16550831,85.07311678,76.71908969,68.8740064,-15.22468787,15.83953734,35.9447668,60.68967832
2.7,-16.42578825,-5.27233551,-2.93693321,0.21535613,0.46529594,-0.03091858,68.65997521,-22.9486684,0.61620824,130.66953839,50.0,28.05586079,0.0,119.4710534,-8.45349489,-11.19726866,71.81876415,-0.35871077,2.23429354,0.0,-43.4889127,-10.62251283,-1.47085325,105.1249556,14.0153468,10.49432618,84.9070047,76.88653661,66.01922607,-13.57964717,14.39786035,37.86374874,62.648863
2.7166667,-15.98493441,-4.93941349,-1.88749188,0.22013519,0.46984006,-0.03227422,68.51345585,-22.54598644,1.4498179,130.16520233,50.0,33.41234989,0.0,118.21206329,-8.63930157,-13.13069279,70.85319661,-0.41129061,4.19696094,0.0,-43.85831186,-10.5377922,0.38450463,103.96242085,12.91052033,10.67744011,84.19609015,76.97211624,62.93050627,-11.72018014,14.40147055,38.62574793,63.26341438
2.7333333,-16.48250272,-4.45905848,-0.82673566,0.22192356,0.47258149,-0.03166513,68.2644054,-22.41103495,1.96373011,129.73181362,50.0,35.0,0.0,117.94328188,-8.56149912,-14.85881795,70.74177986,-0.06531104,5.95555781,0.0,-43.45247699,-10.29862072,1.67958981,101.87951861,12.49681972,11.15722462,84.90526619,77.37184858,58.07197612,-10.18481701,11.70780316,41.70171896,65.38776957
2.75,-16.48463387,-3.66038298,-0.0575596,0.21457341,0.47309875,-0.03838978,68.20837951,-22.6226755,2.85041252,128.97462463,50.0,35.0,0.0,116.79408248,-8.13989259,-16.62681912,69.3784361,0.35509746,6.83698532,0.0,-43.37202867,-10.06316204,2.70718971,100.15198936,12.55214729,11.29677462,83.9534496,77.8623522,53.16040862,-8.56288439,8.90652334,44.0513336,68.72699082
2.7666667,-15.10861551,-2.80658333,0.98576729,0.20400887,0.4750267,-0.04307673,68.58543262,-23.46184443,5.44592783,129.95896976,50.0,35.0,0.0,114.42015223,-6.86574802,-17.9612861,67.47902825,-0.16533555,7.02428846,0.0,-44.33668697,-9.71603787,4.00115602,98.98726201,12.08147904,11.21973582,81.15118402,77.93583012,49.8121915,-6.76123107,9.48496318,43.80426112,70.14810426
2.7833333,-13.34533896,-1.46222105,1.49509244,0.20024256,0.48667756,-0.04362369,66.16311686,-24.2904479,6.51658101,129.5238573,50.0,35.0,0.0,111.30111679,-5.9065684,-19.13916118,64.97632912,-0.87097186,5.91200261,0.0,-45.94271087,-10.33237719,4.88202462,97.88053332,11.64042044,10.53868388,77.78651903,77.86183717,43.58689869,-5.02206138,6.31286798,47.95667983,71.7086914
2.8,-11.36433904,-0.0732701,1.24346964,0.19249723,0.48781815,-0.04423684,64.20498675,-24.01612676,9.47675475,130.62295138,50.0,29.76972065,0.0,108.18214904,-5.40728483,-19.44653189,62.99324228,-0.58524198,4.53326959,0.0,-46.84283168,-11.46803285,7.07400029,96.01142032,10.14728744,10.05780784,75.33267517,77.74404293,38.38276436,-3.39285685,6.20536892,49.48934183,72.12729176
2.8166667,-8.86219962,0.78267038,1.38271985,0.18307295,0.49462635,-0.04248963,61.65387461,-23.76097328,11.44904699,132.08518286,50.0,26.79785155,0.0,104.64686784,-4.14223721,-18.68439528,61.37067206,-0.29750269,3.21714871,0.0,-48.13301901,-11.92515859,8.55083634,94.92697227,8.93474597,10.18720564,70.43097991,77.41096457,33.05999406,-3.11954463,5.97353414,51.83824331,73.0486201
2.8333333,-7.45013135,1.87438987,1.59260921,0.17584915,0.49701661,-0.04037586,60.77260869,-23.52674737,13.13587285,133.5855876,50.0,24.5137177,0.0,101.94965343,-3.11775698,-18.54644335,58.63769569,-1.99765824,2.2071468,0.0,-47.84558798,-12.73015641,10.54165769,92.16702047,6.98620542,10.86488093,67.57889622,77.3394881,29.08590023,-3.04398208,6.85462834,52.35471909,73.41989234
2.85,-6.19549696,2.22662799,1.99553035,0.16373805,0.50328024,-0.03545784,59.4552772,-22.61173862,12.16931243,133.87667723,50.0,19.8832194,0.0,99.84942863,-2.10651768,-17.78479594,56.34379742,-2.99471954,1.61099346,0.0,-47.68271823,-12.83550195,12.41894991,89.90596381,6.11707113,13.39722671,63.29874367,77.29603229,26.71980452,-4.27474348,9.1295047,52.27729832,73.97597569
2.8666667,-5.68416858,2.22036873,2.61106252,0.15285785,0.50056728,-0.02961262,59.0063413,-21.75523096,10.32594535,134.19333636,50.0,14.35032478,0.0,98.69438222,-1.35865357,-17.12155787,53.95116199,-4.06487719,1.36436815,0.0,-46.13582106,-12.66609945,14.88909151,86.98457035,5.03929155,16.0497291,59.77231056,77.25630429,24.8156495,-5.72706343,11.60248475,52.11731716,74.18216642
2.8833333,-5.29003863,1.87899905,3.51386318,0.14680702,0.49924869,-0.02945062,58.89427079,-21.59610625,9.3182615,135.24627786,50.0,10.40484921,0.0,98.03051032,-0.21190879,-16.59279003,52.11461656,-4.86332284,0.7854897,0.0,-43.96442435,-11.85801861,17.76907709,83.44428293,3.77696502,19.67615449,55.79626018,77.05812179,22.92081318,-7.35895585,15.70522114,49.00033764,73.62482443
2.9,-3.86424577,1.37529431,4.37071942,0.13731365,0.49507252,-0.02841842,60.28602713,-21.81238834,8.93333097,136.3570635,50.0,9.56789023,0.0,96.46233959,1.44070497,-15.3845081,49.69721409,-6.01558309,-0.29752439,0.0,-41.93259653,-10.92582875,20.47558185,80.17890043,2.77298263,22.95154606,50.35358094,77.00635879,20.59671691,-9.35225975,19.64079416,44.71623435,72.99962495
2.9166667,-1.47041038,1.13070135,5.57794119,0.12584867,0.50014807,-0.0279684,59.91572809,-23.13518182,8.12389033,136.71439075,50.0,10.88792654,0.0,94.0257857,3.58144659,-13.97644078,47.63737593,-7.36657304,-1.11967976,0.0,-41.52296084,-9.22197843,23.36656548,77.6486666,1.48444536,27.28974395,44.20218471,76.16998925,20.18433448,-11.55558842,28.32316923,40.64799082,70.23420507
2.9333333,0.86387984,0.87293212,5.85710957,0.12217896,0.50852678,-0.02044786,58.1106335,-22.91643746,4.9093282,134.97309823,50.0,9.9277272,0.0,90.09590842,4.30513523,-12.85160848,44.42757191,-9.27217903,-2.59414371,0.0,-41.55677857,-8.39514278,26.17848292,74.87428991,1.64841322,30.63464566,37.61164893,75.31046367,19.67177837,-14.30994774,34.88241982,38.78726018,67.33175069
2.95,2.51031426,0.3023402,4.98975537,0.11496142,0.50994248,-0.01955817,55.57143064,-22.05851286,2.28142981,133.46233797,50.0,6.28626027,0.0,88.23768516,3.96775259,-10.28876132,43.62926774,-10.46581547,-4.04053276,0.0,-40.9595506,-7.60493324,29.62093256,72.34136626,1.08991427,35.46549227,31.47955034,74.40266923,19.49988632,-16.28100603,42.56298668,35.83583286,64.09735593
2.9666667,4.22483614,0.1794935,4.50233421,0.09823315,0.51076095,-0.02160149,54.98536709,-21.97467932,1.19016832,132.56801266,50.0,4.01602234,0.0,86.08031804,4.18251131,-8.71897762,42.46919948,-11.30166223,-5.82757713,0.0,-41.17691224,-6.87221951,32.2004549,70.09346665,0.11694974,41.02666496,26.91611775,72.97453112,21.03981995,-19.15354468,49.75735003,39.44771919,61.4702904
2.9833333,6.10157896,-0.59448639,4.01856924,0.10548739,0.51375591,-0.01441416,53.37526231,-21.61148834,-0.38488577,132.66735668,50.0,2.51987266,0.0,84.15438033,3.95778403,-6.96654948,41.59724601,-12.34560669,-7.85282853,0.0,-40.33031255,-5.68938003,35.71378407,66.59022862,-1.18469902,51.21632362,21.62365588,66.63231187,23.22420541,-21.175972,55.05228063,42.61917045,54.22798568
3.0,8.47671301,-1.28659667,3.77301585,0.10317172,0.52025141,-0.01925042,50.89520738,-21.74908885,-1.75318741,132.22129417,50.0,1.26832587,0.0,81.31071876,4.21624584,-5.22616912,41.15134501,-12.01398882,-10.4728643,0.0,-40.76891862,-4.24822374,37.53138089,62.26186097,-1.62986078,53.17420883,18.91129848,65.7281279,23.26849057,-23.18136333,56.03426395,46.22175044,54.0657639
3.0166667,10.64217821,-1.25683396,2.79400119,0.09823882,0.5226869,-0.01907257,49.73642814,-22.04331039,-1.29235721,132.46464018,50.0,2.75350766,0.0,78.66196563,3.67962113,-4.79458387,40.6075238,-11.58263338,-11.71661824,0.0,-40.90491843,-3.92068617,38.71017484,59.14519127,-1.74893998,58.2226742,15.39760234,63.46161789,22.71942194,-26.23717217,56.58604119,51.20294724,53.42989818
3.0333333,12.57699755,-2.02372869,2.02060515,0.09862121,0.52546617,-0.01535192,47.9238467,-21.40095995,-1.84835159,132.49811659,50.0,2.5722506,0.0,76.67549733,2.99621892,-3.1844003,40.50546089,-11.75273758,-13.58619381,0.0,-40.71391023,-2.69975003,39.93533556,56.0330293,-1.99620609,59.17873247,14.04467506,62.93365608,21.17874033,-28.71071999,56.87351627,52.25599293,53.27687237
3.05,14.06742093,-2.5189861,1.43427582,0.10492902,0.52526316,-0.01177931,46.27631465,-21.00952519,-1.89331284,133.03607686,50.0,1.81378568,0.0,75.6037545,2.37208657,-1.47760622,41.66345026,-10.99610994,-14.46686843,0.0,-40.39021552,-1.85782889,39.01164008,54.86984601,-0.91524456,63.45991739,12.38775245,60.15982684,18.51939002,-32.31980561,57.05697356,54.50449411,51.58754613
3.0666667,14.56679505,-3.49094202,1.06707573,0.10030368,0.52052841,-0.01171462,46.42887428,-19.96065163,-2.48031982,133.54850385,50.0,0.95950442,0.0,75.71678147,1.8650523,0.13610367,42.39340563,-10.56262448,-15.49213956,0.0,-38.83174031,-0.3665169,38.33995503,54.65663144,-1.31387643,64.05813574,12.55171624,59.78746971,16.82920249,-34.84180449,57.71137561,54.34728084,51.40786239
3.0833333,15.32402109,-4.34705141,0.29282431,0.09383935,0.52038828,-0.01052168,46.63776454,-18.46473154,-2.82331239,133.96573406,49.62284619,0.22782467,0.0,75.44651263,0.94298776,1.62890246,42.53310297,-11.11955185,-15.89162489,0.0,-38.16139473,0.6336427,37.03243493,56.63424828,-1.54314656,65.87430763,13.02790451,59.12231557,15.76260827,-37.48472491,58.8876144,56.6489901,50.83435849
3.1,15.6812242,-5.24212977,0.16233297,0.09707333,0.52150112,-0.00562158,46.80969518,-16.87735917,-4.02939646,133.90457173,48.27942904,-1.68669151,0.0,75.37722145,0.21794479,3.26358892,42.94994525,-10.970077,-14.95821467,0.0,-37.27895361,1.69903947,35.11149497,59.59936493,-1.09619439,67.96811307,13.37937781,58.77070795,14.77269071,-39.86988083,60.41779234,57.19263804,49.9548227
3.1166667,15.6235226,-5.93754056,-0.49980701,0.09843181,0.51895065,-0.00357732,47.16434544,-15.44682104,-4.45221315,133.86231528,47.99731372,-2.05225552,0.0,76.10078865,-0.84170429,4.23790745,43.95378436,-10.49308829,-14.28160158,0.0,-35.75110301,2.26239565,33.31318982,63.32104589,-0.91498128,72.39406433,14.58057441,57.92945757,16.4234085,-41.48058924,61.38858974,59.241643,48.62099639
3.1333333,15.38223236,-6.99949602,-1.42954114,0.0972414,0.52115005,-0.00222795,47.35367716,-13.52504934,-5.1733567,133.60859958,46.41808368,-4.06758869,0.0,76.78435407,-2.25986673,5.44849656,44.59026157,-10.4617957,-13.18309619,0.0,-34.06240472,3.03055726,31.73511039,66.98331618,-0.65648697,73.21106835,15.29986035,57.70594026,17.71052717,-42.04577724,61.47793168,59.9780571,48.46786838
3.15,15.25038304,-7.58937609,-1.95358937,0.09433108,0.52338822,-0.00257273,47.63191458,-12.37212187,-5.44884084,133.16207906,45.14152351,-5.15443336,0.0,76.66978232,-3.21416632,5.64688642,44.62022142,-9.30495071,-12.10332918,0.0,-32.88310764,3.21484942,29.58667127,72.29172475,-1.13111599,80.00874562,16.94499719,57.00625739,20.72609051,-42.08561191,62.40860042,60.42885492,47.81444212
3.1666667,15.29787146,-8.12397884,-3.01654488,0.08550337,0.52671868,-0.00407935,47.59165294,-10.88244366,-5.65946897,132.14133687,44.65252267,-6.04473495,0.0,76.27941603,-4.42771983,5.82528138,44.17520022,-8.85689037,-11.35847942,0.0,-32.92825118,2.99458618,27.21459528,78.42411914,-0.42960629,87.14447497,17.01188551,55.76311413,28.28731428,-39.69486891,70.79486914,55.93945336,46.89299023
3.1833333,15.72029612,-8.24935926,-4.32273048,0.07848442,0.5247318,-0.00267992,48.52295398,-9.91320936,-4.73682279,132.37198637,44.35348513,-5.88048884,0.0,75.67841026,-5.73651029,5.57310115,43.56450162,-9.07296847,-10.60289761,0.0,-33.26264801,1.96765858,24.4492554,85.01190345,-0.61411277,89.8147536,20.25038516,54.95096383,32.23464176,-39.32070034,71.3896085,54.90825853,45.8028999
3.2,16.45856782,-8.51730897,-5.43521902,0.07171353,0.5242947,-0.00266492,49.07409128,-8.90507823,-4.14661068,132.35304001,43.30072443,-6.15838045,0.0,75.00266164,-6.82262302,5.56137347,43.33724516,-10.33710473,-10.50139718,0.0,-34.07952819,0.96579586,21.43375972,92.00731746,-0.52018674,91.50717341,22.35387161,54.46715254,36.34339336,-38.13129139,69.90339272,52.67415265,45.25444387
3.2166667,16.50818548,-8.56065677,-6.26936834,0.07182273,0.52485827,-0.00413329,50.1614091,-8.33995853,-3.78818493,132.50580963,42.23147956,-6.8905703,0.0,74.63714484,-7.48963094,5.25002876,42.76479133,-11.01884579,-10.65171503,0.0,-35.25924393,0.02132487,18.5799464,99.49841526,-0.53177445,92.26052525,25.13241272,54.2044922,40.64979771,-37.28922658,68.21183048,50.81707208,45.1885762
3.2333333,16.6635337,-8.48279255,-6.73921433,0.07209942,0.52721677,-0.00374865,50.34582031,-8.05120022,-3.83677016,132.20869919,42.72251315,-6.37082613,0.0,73.97168607,-7.83065011,4.95176394,42.40033189,-10.88145169,-10.79745274,0.0,-36.82470852,-1.01053718,16.28887852,106.44704879,-0.60689015,91.81039753,25.78505803,54.09822574,44.94214931,-36.32496416,66.38547769,48.57355744,45.20636358
3.25,16.554773,-8.75717441,-7.12052006,0.08335228,0.52664999,-0.00335011,49.78552578,-8.42314164,-3.61015557,132.62185781,41.03769159,-8.73403886,0.0,74.94810049,-8.01291304,5.55069198,44.0604716,-10.71518734,-11.61168865,0.0,-37.13915473,-1.34909841,14.13455602,111.16153011,-0.03593342,91.84756555,26.373429,54.27969572,48.40415253,-34.8286242,63.84702915,44.50716445,45.41252386
3.2666667,16.1988055,-8.65858115,-6.74450667,0.07259998,0.52521563,-0.00396436,49.91264973,-8.98139289,-3.73354956,131.78469692,38.49675671,-10.12657505,0.0,75.59244487,-7.51747761,5.44032598,44.86120553,-10.75415362,-12.05686612,0.0,-38.50225141,-1.90932187,11.38620921,117.22657337,1.99920034,93.61379272,22.99363091,54.64473056,53.87936425,-34.05428313,61.81744306,40.79988005,45.92147743
3.2833333,16.03490421,-8.401902,-6.62140608,0.07673088,0.52522885,-0.00505386,50.96412495,-9.89508433,-3.11242722,132.37257191,35.15544102,-11.16206865,0.0,76.22291524,-7.10554706,5.39570873,45.2082121,-10.7487354,-12.7950479,0.0,-39.43359349,-2.37937349,7.4192071,123.1681607,5.16632705,95.14665878,22.20152615,54.53125377,57.74742687,-34.8888432,59.54180561,38.02933419,46.29324128
3.3,15.10960543,-8.35645002,-6.31863309,0.08651831,0.52460135,-0.00216785,52.08643844,-10.41885035,-3.34123145,132.59871749,32.12027732,-12.48910432,0.0,77.79062484,-6.66909994,5.64160828,46.21131357,-10.56944407,-13.50120265,0.0,-39.67929427,-2.26018087,3.3908466,129.07766907,8.2306921,96.57063284,21.82876082,54.05686925,61.45538376,-36.43904109,56.75876686,35.99058744,46.41996379
3.3166667,13.34778477,-8.23255248,-6.66435722,0.08648475,0.52167814,-0.00493621,53.6218742,-10.63026112,-3.86909946,132.48668778,31.96354445,-13.0121771,0.0,79.83124456,-6.58300908,5.70287865,46.79073863,-10.31161523,-13.85573744,0.0,-39.52638277,-2.22714247,0.47452571,134.75397707,9.96363686,95.83231768,21.88785067,53.8858984,66.01761486,-37.69945536,55.46947318,34.41961434,46.33702428
3.3333333,11.90150488,-8.0268387,-7.09000426,0.08372807,0.51908245,-0.0076455,55.56320568,-10.97390665,-3.79489613,132.44455163,30.9049167,-13.60497569,0.0,81.4449689,-6.46638185,5.77277375,47.06926932,-10.03068997,-14.38603149,0.0,-39.9823017,-2.29955288,-2.15734581,140.25217129,10.99966931,95.38225579,21.88215585,53.70183256,71.52417081,-39.0136672,53.99157384,32.71421048,46.31154839
3.35,10.75214743,-7.9989069,-7.29375234,0.09016529,0.51884696,-0.00592534,57.2515421,-11.35721501,-3.79696376,132.65718634,29.56712131,-12.99931629,0.0,82.68104006,-6.50586861,5.80897044,47.3271604,-9.94017161,-14.42732783,0.0,-40.30634184,-2.37314379,-4.11131568,145.45368707,11.09688253,94.78365111,22.51839082,53.55341681,76.39970212,-39.57550173,53.12998795,31.91855836,46.35085405
3.3666667,9.50324312,-8.15984926,-7.2720876,0.09977255,0.51537235,-0.00582908,58.57991131,-11.93784062,-3.70137011,133.24518511,27.10881184,-13.73658655,0.0,84.78379696,-6.26428578,6.43842414,49.24377032,-9.06793178,-14.14212522,0.0,-39.7838964,-1.93252182,-6.55310588,149.2552613,11.33286479,94.36892393,23.71324016,53.56501669,80.51727316,-40.40983898,53.018951,30.60666256,46.4108254
3.3833333,7.86813688,-8.55082263,-7.69898649,0.11084299,0.51155977,-0.00645543,59.83892602,-12.10300372,-3.86114268,133.40623761,28.08066226,-10.67405414,0.0,87.40240065,-6.36445913,7.24565213,51.64482091,-8.28914019,-14.23402671,0.0,-38.30055076,-1.5013248,-8.90153054,151.94132145,11.24039442,93.80425462,25.29440565,53.64829636,83.98979949,-41.25342911,53.14700433,29.75612357,46.42210358
3.4,6.39434706,-8.85623257,-8.94911844,0.12067082,0.51227737,-0.00459417,60.57439249,-11.53979349,-4.1019242,133.23696612,27.3647347,-10.18395011,0.0,89.57053151,-7.39319833,7.99964635,53.65977555,-7.18492611,-14.12598125,0.0,-36.78333822,-2.02453101,-10.70749883,153.55780008,10.16300466,90.94667714,29.1954788,54.07036474,87.49361511,-41.70707549,54.26823464,28.67767934,46.26428873
3.4166667,4.79257131,-9.35306321,-10.21468337,0.11173263,0.51178202,-0.00884084,61.01040295,-10.48573619,-4.92652702,132.3878688,29.70818144,-10.5506646,0.0,91.49915359,-8.22950223,8.38496631,54.23032694,-7.11691496,-14.64871318,0.0,-35.88053523,-1.79528583,-12.85001136,155.59775847,11.02385845,90.30487219,29.90829639,54.24216112,90.82876127,-42.81927183,53.75734737,27.62147008,46.14193429
3.4333333,4.13492943,-9.69493596,-11.49116679,0.10692113,0.51268556,-0.01352124,61.22127232,-9.73514197,-4.81679934,132.0624989,31.96383269,-10.09358409,0.0,92.28375142,-9.06449712,8.78486049,54.56929275,-6.8722036,-14.61195796,0.0,-36.00301116,-2.55969228,-14.28049292,156.34865142,9.75495123,86.18165129,32.73495199,56.10217476,96.05010867,-41.72817471,57.98717217,23.81940825,46.41805928
3.45,4.28626193,-9.94385007,-12.0188428,0.10732046,0.51540664,-0.01583654,62.05440218,-10.00791147,-4.17116831,132.10974651,29.25492202,-10.37675851,0.0,92.50170258,-9.2016064,9.14182185,55.38529604,-6.88642527,-14.69763403,0.0,-37.24669437,-2.92919952,-16.79651801,157.67398941,10.09338539,84.84027758,33.10410719,57.5032889,100.61772001,-42.39726214,59.88560539,22.61428632,46.12146565
3.4666667,2.99005422,-10.32967978,-12.9975838,0.12549305,0.5157555,-0.01826002,61.6330098,-10.30856929,-4.21983177,131.83559887,31.08652276,-9.33094807,0.0,94.44018119,-9.37750763,10.25405982,57.45576579,-5.78943993,-15.01627878,0.0,-36.38897161,-2.52105539,-18.04539599,158.41101351,10.79440374,84.16874947,34.04040308,57.86401351,101.74171348,-42.66232885,59.95697587,21.71914804,45.90444095
3.4833333,1.56974253,-10.24501236,-13.28618944,0.12187015,0.508875,-0.01928131,63.23325628,-11.05816974,-3.93200723,131.99108017,31.79936738,-7.59316673,0.0,96.80144991,-9.17526864,11.10238407,59.89908694,-4.52441463,-13.16008032,0.0,-35.73454683,-3.2361566,-19.3246888,158.13559412,8.82677972,79.70000514,36.9767862,60.94667117,105.22174321,-40.6343519,63.75212052,18.73816925,44.94723264
3.5,0.89305336,-10.41550451,-13.81527051,0.12262941,0.4985396,-0.02438838,65.57886464,-12.51593793,-2.87573315,133.48040925,28.91413474,-5.56328476,0.0,99.20386995,-8.80417923,12.15450876,62.42725319,-4.44192088,-12.9066169,0.0,-35.379403,-3.6447224,-21.00062965,157.60598656,9.23676587,77.83452491,34.76696991,63.84903812,108.24427752,-39.51598445,68.46054306,15.63929674,44.03629543
3.5166667,-0.37975768,-10.38537634,-14.16171769,0.12727533,0.49382731,-0.02656573,66.94152446,-13.60500603,-2.79600977,133.81349102,28.95942515,-4.16457183,0.0,101.44985318,-8.30013489,12.63794708,64.06787612,-4.61415351,-13.13312116,0.0,-34.99428195,-4.35711195,-22.20181604,156.88678576,7.62202382,75.0090094,36.4884458,67.89369438,111.77722613,-37.51903531,75.89577003,12.66957193,41.67481758
3.5333333,-1.25464451,-10.31013092,-14.11586641,0.1416002,0.49251411,-0.02499781,68.77095894,-15.19974142,-2.41117971,134.84341902,25.03638735,-3.96024927,0.0,103.06543449,-7.64267373,12.94378043,65.09976518,-4.66064765,-14.06200882,0.0,-34.78715908,-4.52357785,-23.49130711,157.07975564,7.94279832,74.76039618,35.54501732,68.222913,113.18422196,-36.96287194,76.0984174,12.32409903,41.15221047
3.55,-2.53142613,-10.91152431,-14.0525345,0.13613645,0.49228387,-0.03222893,69.98168626,-16.20269666,-3.70105724,134.23999185,21.89407785,-4.28462117,0.0,104.3121698,-6.75853423,13.42125829,65.0183728,-5.19560184,-15.43007533,0.0,-35.09419324,-3.98833732,-25.07687717,157.26009405,8.16969079,74.31681159,34.76534082,68.51949675,115.64966367,-36.814726,76.6909487,11.12526377,40.7516124
3.5666667,-3.42180809,-11.27146936,-14.22176353,0.13073547,0.49351452,-0.03396421,71.000642,-16.80796453,-5.16599209,133.12680773,19.08184116,-4.7376604,0.0,104.73570342,-6.66457423,13.49208692,64.55041618,-5.75564893,-15.58403881,0.0,-36.1534757,-4.06758281,-26.48674131,157.24272495,8.87514979,72.54869423,33.10110495,70.42544696,119.19609432,-36.21633237,85.61448644,8.33566288,39.5897917
3.5833333,-4.67336829,-11.83685994,-14.56206406,0.13286916,0.49137369,-0.03720135,72.29082342,-17.00548097,-6.46861656,132.3246521,16.09793472,-6.40872802,0.0,105.57035887,-6.63554497,13.54521805,63.74178834,-6.56002145,-16.38033738,0.0,-37.03627861,-3.50506477,-27.27571389,157.92356854,8.98056747,72.11248923,33.50198719,70.5042421,121.76592971,-36.47724129,85.78091298,8.02343224,39.21293108
3.6,-5.46187785,-12.45321037,-14.56294381,0.12052223,0.48677011,-0.0441613,73.81670484,-17.30920084,-7.78974263,131.24403467,13.04596565,-7.934873,0.0,105.77654223,-6.37865158,13.21533536,62.3881097,-6.80376233,-16.39555462,0.0,-38.92192651,-2.96744893,-28.90222562,157.86735728,9.11983665,66.24102833,33.78177038,70.55218962,125.9244232,-36.477966,90.39195789,7.61785664,38.81682872
3.6166667,-7.23241687,-12.58112139,-13.70131008,0.14604028,0.47667071,-0.0413505,75.52514797,-19.6179123,-7.89970975,132.72832586,13.66144977,-6.98420227,0.0,108.09208145,-5.14931475,12.57768146,62.78878161,-6.53027022,-16.18965154,0.0,-38.46153259,-1.71235887,-29.48727729,157.8977804,9.38963333,65.26124979,34.63181294,71.04292118,126.25854721,-36.20075908,90.89686684,7.25706025,38.4060816
3.6333333,-9.34374377,-12.52694839,-13.34488828,0.13750502,0.47606484,-0.04774719,76.75559082,-20.44732194,-8.56667822,132.10931731,18.409117,-4.44759755,0.0,110.05688368,-4.47992618,11.8652107,62.74711675,-5.68694516,-15.22467474,0.0,-38.41447714,-1.37850053,-29.47634718,156.76720426,8.93518723,59.06716839,36.90048723,72.74919261,127.08204987,-34.77005424,91.90207532,5.69110681,37.07210991
3.65,-10.69803061,-12.57929703,-13.05792605,0.135325,0.4782882,-0.0512841,77.93368434,-21.20389429,-9.12562282,131.61784679,19.24988653,-3.16239665,0.0,110.99472221,-4.2696566,11.15307918,62.4348556,-4.88808559,-13.46572491,0.0,-39.14418881,-1.01407456,-29.20744684,154.76896442,9.78485167,51.37963164,39.10109723,75.6399196,127.48264296,-33.881232,91.53893365,5.14208595,35.4714815
